,date,geartype,hours,vesselIDs,iso3,label
1895,2017-08,squid_jigger,215.6611111,1,PLW,Palau
1896,2017-08,tuna_purse_seines,542.1916667,13,PLW,Palau
1897,2017-09,drifting_longlines,6567.736944,27,PLW,Palau
1898,2017-09,squid_jigger,134.5730556,1,PLW,Palau
1899,2017-09,tuna_purse_seines,360.3772222,10,PLW,Palau
1900,2017-10,drifting_longlines,5167.494167,32,PLW,Palau
1901,2017-10,purse_seines,75.16777778,1,PLW,Palau
1902,2017-10,tuna_purse_seines,73.81222222,5,PLW,Palau
1903,2017-11,drifting_longlines,5142.945833,31,PLW,Palau
1904,2017-11,fishing,0,1,PLW,Palau
1905,2017-11,purse_seines,65.13138889,1,PLW,Palau
1906,2017-11,set_longlines,28.46444444,1,PLW,Palau
1907,2017-11,squid_jigger,87.025,1,PLW,Palau
1908,2017-12,drifting_longlines,7055.199444,34,PLW,Palau
1909,2017-12,fishing,121.0180556,2,PLW,Palau
1910,2017-12,purse_seines,87.70638889,2,PLW,Palau
1911,2017-12,set_longlines,0.099166667,1,PLW,Palau
1912,2017-12,squid_jigger,68.98055556,2,PLW,Palau
1913,2018-01,drifting_longlines,7.467222222,1,PLW,Palau
1914,2018-01,drifting_longlines,8928.590556,41,PLW,Palau
1915,2018-01,fishing,13.63361111,2,PLW,Palau
1916,2018-01,fixed_gear,149.0394444,1,PLW,Palau
1917,2018-02,drifting_longlines,5768.839722,26,PLW,Palau
1918,2018-02,fishing,47.12055556,1,PLW,Palau
1919,2018-02,fixed_gear,61.63138889,1,PLW,Palau
1920,2018-03,drifting_longlines,5495.132222,31,PLW,Palau
1921,2018-04,drifting_longlines,6004.128056,37,PLW,Palau
1922,2018-04,fixed_gear,30.74583333,1,PLW,Palau
1923,2018-05,drifting_longlines,7554.666111,34,PLW,Palau
1924,2018-05,fishing,11.26166667,1,PLW,Palau
1925,2018-05,tuna_purse_seines,218.4755556,5,PLW,Palau
1926,2018-06,drifting_longlines,6771.055278,41,PLW,Palau
1927,2018-06,fishing,7.16,1,PLW,Palau
1928,2018-06,tuna_purse_seines,286.6433333,14,PLW,Palau
1929,2018-07,drifting_longlines,9997.756944,49,PLW,Palau
1930,2018-07,fishing,19.13388889,1,PLW,Palau
1931,2018-07,fixed_gear,250.6975,1,PLW,Palau
1932,2018-07,tuna_purse_seines,166.22,2,PLW,Palau
1933,2018-08,drifting_longlines,17855.34556,65,PLW,Palau
1934,2018-08,fishing,210.3502778,3,PLW,Palau
1935,2018-08,fixed_gear,157.1808333,1,PLW,Palau
1936,2018-08,trawlers,352.7425,2,PLW,Palau
1937,2018-09,drifting_longlines,12991.99444,60,PLW,Palau
1938,2018-09,fishing,535.3080556,4,PLW,Palau
1939,2018-09,trawlers,726.4791667,4,PLW,Palau
1940,2018-10,drifting_longlines,8631.195833,47,PLW,Palau
1941,2018-10,fishing,397.8883333,3,PLW,Palau
1942,2018-10,trawlers,676.6588889,3,PLW,Palau
1943,2018-11,drifting_longlines,6092.796667,37,PLW,Palau
1944,2018-11,fishing,155.4188889,2,PLW,Palau
1945,2018-11,tuna_purse_seines,49.73638889,1,PLW,Palau
1946,2018-12,drifting_longlines,12071.65194,58,PLW,Palau
1947,2018-12,fishing,167.0761111,2,PLW,Palau
1948,2019-01,drifting_longlines,50.34527778,16,PLW,Palau
1949,2019-01,drifting_longlines,9269.135278,49,PLW,Palau
1950,2019-01,fishing,93.47611111,1,PLW,Palau
1951,2019-01,fixed_gear,102.6108333,1,PLW,Palau
1952,2019-01,squid_jigger,5.138055556,1,PLW,Palau
1953,2019-01,tuna_purse_seines,31.4325,1,PLW,Palau
1954,2019-02,drifting_longlines,8445.800556,37,PLW,Palau
1955,2019-02,fishing,173.7144444,1,PLW,Palau
1956,2019-02,trawlers,101.4469444,1,PLW,Palau
1957,2019-02,tuna_purse_seines,58.42527778,2,PLW,Palau
1958,2019-03,drifting_longlines,6530.232222,30,PLW,Palau
1959,2019-03,fishing,264.2336111,1,PLW,Palau
1960,2019-03,squid_jigger,16.50722222,1,PLW,Palau
1961,2019-03,trawlers,31.75361111,1,PLW,Palau
1962,2019-03,tuna_purse_seines,29.04416667,1,PLW,Palau
1963,2019-04,drifting_longlines,5562.942222,29,PLW,Palau
1964,2019-04,fishing,98.00472222,2,PLW,Palau
1965,2019-04,squid_jigger,17.24333333,1,PLW,Palau
1966,2019-04,trawlers,264.9705556,3,PLW,Palau
1967,2019-05,drifting_longlines,2535.455,23,PLW,Palau
1968,2019-05,tuna_purse_seines,33.23861111,4,PLW,Palau
1969,2019-06,drifting_longlines,3090.405833,19,PLW,Palau
1970,2019-06,tuna_purse_seines,92.33083333,5,PLW,Palau
1971,2019-07,drifting_longlines,7496.863611,52,PLW,Palau
1972,2019-07,fishing,13.53861111,1,PLW,Palau
1973,2019-07,tuna_purse_seines,27.64305556,2,PLW,Palau
1974,2019-08,drifting_longlines,13155.47917,65,PLW,Palau
1975,2019-08,fishing,40.22111111,2,PLW,Palau
1976,2019-08,tuna_purse_seines,250.9702778,8,PLW,Palau
1977,2019-09,drifting_longlines,11308.85389,61,PLW,Palau
1978,2019-09,fishing,7.179722222,2,PLW,Palau
1979,2019-09,fixed_gear,72.00083333,1,PLW,Palau
1980,2019-09,tuna_purse_seines,28.27527778,2,PLW,Palau
1981,2019-10,drifting_longlines,10835.90583,56,PLW,Palau
1982,2019-11,drifting_longlines,13075.25306,61,PLW,Palau
1983,2019-11,fishing,244.7488889,3,PLW,Palau
1984,2019-11,squid_jigger,11.6025,1,PLW,Palau
1985,2019-11,tuna_purse_seines,23.76,1,PLW,Palau
1986,2019-12,drifting_longlines,11664.04917,51,PLW,Palau
1987,2019-12,fishing,493.57,3,PLW,Palau
1988,2019-12,fixed_gear,0,1,PLW,Palau
1989,2019-12,squid_jigger,19.03027778,2,PLW,Palau
1990,2019-12,tuna_purse_seines,1.603055556,2,PLW,Palau
1991,2020-01,drifting_longlines,4.827777778,2,PLW,Palau
1992,2020-01,drifting_longlines,2594.801944,24,PLW,Palau
1993,2020-02,drifting_longlines,860.2913889,12,PLW,Palau
1994,2020-03,drifting_longlines,648.0313889,6,PLW,Palau
1995,2020-04,drifting_longlines,3262.720833,17,PLW,Palau
1996,2020-04,tuna_purse_seines,0.806388889,1,PLW,Palau
1997,2020-05,drifting_longlines,5161.527778,19,PLW,Palau
1998,2020-05,tuna_purse_seines,0.18,1,PLW,Palau
1999,2020-06,drifting_longlines,1626.556111,11,PLW,Palau
2000,2020-07,drifting_longlines,1360.703333,8,PLW,Palau
2001,2020-07,tuna_purse_seines,1.838055556,2,PLW,Palau
2002,2020-08,drifting_longlines,1222.391667,9,PLW,Palau
2003,2020-09,drifting_longlines,887.1127778,8,PLW,Palau
2004,2020-09,fishing,24.22,1,PLW,Palau
2005,2020-09,tuna_purse_seines,42.52194444,2,PLW,Palau
2006,2020-10,drifting_longlines,3057.442222,15,PLW,Palau
2007,2020-11,drifting_longlines,1803.996111,12,PLW,Palau
2008,2020-12,drifting_longlines,2964.472866,18,PLW,Palau
2009,2021-01,drifting_longlines,808.1536111,5,PLW,Palau
2010,2021-01,tuna_purse_seines,3.674166667,1,PLW,Palau
2011,2021-02,drifting_longlines,1873.913935,11,PLW,Palau
2012,2021-03,drifting_longlines,1583.036597,11,PLW,Palau
2013,2021-04,drifting_longlines,2461.837593,15,PLW,Palau
2014,2021-05,drifting_longlines,2973.439283,13,PLW,Palau
2015,2021-05,tuna_purse_seines,4.329722222,1,PLW,Palau
2016,2021-06,drifting_longlines,2260.630865,20,PLW,Palau
2017,2021-07,drifting_longlines,4253.446389,23,PLW,Palau
2018,2021-08,drifting_longlines,2771.588761,21,PLW,Palau
2019,2021-09,drifting_longlines,4608.27443,24,PLW,Palau
2020,2021-10,drifting_longlines,4249.048359,27,PLW,Palau
2021,2021-11,drifting_longlines,1032.729444,12,PLW,Palau
2022,2021-12,drifting_longlines,1806.70315,10,PLW,Palau
2023,2021-12,set_longlines,15.049925,1,PLW,Palau
2024,2022-01,drifting_longlines,6.870696361,2,PLW,Palau
2025,2022-02,drifting_longlines,63.94277778,3,PLW,Palau
2026,2022-03,drifting_longlines,285.7967194,3,PLW,Palau
2027,2022-03,tuna_purse_seines,6.283333333,1,PLW,Palau
2028,2022-04,drifting_longlines,1094.290757,18,PLW,Palau
2029,2022-04,tuna_purse_seines,0.725,1,PLW,Palau
2030,2022-05,drifting_longlines,2453.295595,20,PLW,Palau
2031,2022-05,tuna_purse_seines,16.37666667,2,PLW,Palau
2032,2022-06,drifting_longlines,1524.328914,11,PLW,Palau
2033,2022-07,drifting_longlines,2848.756789,19,PLW,Palau
2034,2022-08,drifting_longlines,1253.544111,10,PLW,Palau
2035,2022-09,drifting_longlines,2619.378113,12,PLW,Palau
2036,2022-09,tuna_purse_seines,21.04944444,1,PLW,Palau
2037,2022-10,drifting_longlines,3083.909024,15,PLW,Palau
2038,2022-11,drifting_longlines,1702.678868,18,PLW,Palau
2039,2022-11,tuna_purse_seines,0.307349167,1,PLW,Palau
2040,2022-12,drifting_longlines,2008.404032,16,PLW,Palau
2041,2023-01,drifting_longlines,1583.7775,8,PLW,Palau
2042,2023-02,drifting_longlines,1658.131389,6,PLW,Palau
2043,2023-02,tuna_purse_seines,0.950555556,1,PLW,Palau
2044,2023-03,drifting_longlines,1522.08,15,PLW,Palau
2045,2023-04,drifting_longlines,1984.259167,12,PLW,Palau
2046,2023-05,drifting_longlines,656.2927778,6,PLW,Palau
2047,2023-06,drifting_longlines,2415.288611,11,PLW,Palau
2048,2023-07,drifting_longlines,2928.436944,14,PLW,Palau
2049,2023-08,drifting_longlines,3266.264722,16,PLW,Palau
2050,2023-08,tuna_purse_seines,0.176388889,1,PLW,Palau
2051,2023-09,drifting_longlines,1756.147222,15,PLW,Palau
2052,2023-10,drifting_longlines,938.2594444,10,PLW,Palau
2053,2015-01,fishing,237.0908333,1,PNG,Papua New Guinea
2054,2015-01,tuna_purse_seines,3385.978056,45,PNG,Papua New Guinea
2055,2015-02,drifting_longlines,11.12222222,1,PNG,Papua New Guinea
2056,2015-02,fishing,350.4808333,2,PNG,Papua New Guinea
2057,2015-02,tuna_purse_seines,4477.906944,60,PNG,Papua New Guinea
2058,2015-03,drifting_longlines,315.1758333,1,PNG,Papua New Guinea
2059,2015-03,fishing,446.2013889,3,PNG,Papua New Guinea
2060,2015-03,set_longlines,1.125,1,PNG,Papua New Guinea
2061,2015-03,tuna_purse_seines,3690.623333,64,PNG,Papua New Guinea
2062,2015-04,drifting_longlines,34.63305556,3,PNG,Papua New Guinea
2063,2015-04,fishing,324.8861111,1,PNG,Papua New Guinea
2064,2015-04,set_longlines,635.3083333,1,PNG,Papua New Guinea
2065,2015-04,tuna_purse_seines,4183.205833,57,PNG,Papua New Guinea
2066,2015-05,drifting_longlines,676.7080556,3,PNG,Papua New Guinea
2067,2015-05,fishing,378.3358333,1,PNG,Papua New Guinea
2068,2015-05,set_longlines,495.7661111,1,PNG,Papua New Guinea
2069,2015-05,tuna_purse_seines,2066.968056,38,PNG,Papua New Guinea
2070,2015-06,drifting_longlines,1479.0575,4,PNG,Papua New Guinea
2071,2015-06,fishing,344.6316667,1,PNG,Papua New Guinea
2072,2015-06,set_longlines,438.9072222,1,PNG,Papua New Guinea
2073,2015-06,tuna_purse_seines,450.4805556,10,PNG,Papua New Guinea
2074,2015-07,drifting_longlines,1313.374722,4,PNG,Papua New Guinea
2075,2015-07,fishing,413.5086111,1,PNG,Papua New Guinea
2076,2015-07,set_longlines,657.7297222,1,PNG,Papua New Guinea
2077,2015-07,tuna_purse_seines,306.1811111,10,PNG,Papua New Guinea
2078,2015-08,drifting_longlines,283.1655556,1,PNG,Papua New Guinea
2079,2015-08,fishing,292.8944444,2,PNG,Papua New Guinea
2080,2015-08,set_longlines,459.5988889,1,PNG,Papua New Guinea
2081,2015-08,tuna_purse_seines,356.1575,9,PNG,Papua New Guinea
2082,2015-09,drifting_longlines,377.8755556,2,PNG,Papua New Guinea
2083,2015-09,fishing,335.9886111,2,PNG,Papua New Guinea
2084,2015-09,set_longlines,686.8608333,1,PNG,Papua New Guinea
2085,2015-09,tuna_purse_seines,686.5038889,19,PNG,Papua New Guinea
2086,2015-10,drifting_longlines,1320.422222,3,PNG,Papua New Guinea
2087,2015-10,fishing,0.07,1,PNG,Papua New Guinea
2088,2015-10,set_longlines,448.6555556,1,PNG,Papua New Guinea
2089,2015-10,tuna_purse_seines,1107.786389,19,PNG,Papua New Guinea
2090,2015-11,drifting_longlines,1598.862222,4,PNG,Papua New Guinea
2091,2015-11,fishing,10.09083333,1,PNG,Papua New Guinea
2092,2015-11,set_longlines,691.7530556,1,PNG,Papua New Guinea
2093,2015-11,tuna_purse_seines,1092.238333,22,PNG,Papua New Guinea
2094,2015-12,drifting_longlines,1831.918333,4,PNG,Papua New Guinea
2095,2015-12,set_longlines,378.9127778,1,PNG,Papua New Guinea
2096,2015-12,tuna_purse_seines,31.38666667,4,PNG,Papua New Guinea
2097,2016-01,drifting_longlines,3.679722222,4,PNG,Papua New Guinea
2098,2016-01,drifting_longlines,6311.411667,13,PNG,Papua New Guinea
2099,2016-01,fishing,75.86833333,1,PNG,Papua New Guinea
2100,2016-01,set_longlines,1.063611111,1,PNG,Papua New Guinea
2101,2016-01,set_longlines,576.4527778,1,PNG,Papua New Guinea
2102,2016-01,tuna_purse_seines,2531.465278,33,PNG,Papua New Guinea
2103,2016-02,drifting_longlines,5877.186944,15,PNG,Papua New Guinea
2104,2016-02,set_longlines,664.3627778,1,PNG,Papua New Guinea
2105,2016-02,tuna_purse_seines,4373.491944,63,PNG,Papua New Guinea
2106,2016-03,drifting_longlines,3390.195833,11,PNG,Papua New Guinea
2107,2016-03,pole_and_line,30.09972222,1,PNG,Papua New Guinea
2108,2016-03,set_longlines,556.5619444,1,PNG,Papua New Guinea
2109,2016-03,tuna_purse_seines,4146.490833,56,PNG,Papua New Guinea
2110,2016-04,drifting_longlines,1583.153889,6,PNG,Papua New Guinea
2111,2016-04,fishing,34.1825,1,PNG,Papua New Guinea
2112,2016-04,set_longlines,37.32111111,1,PNG,Papua New Guinea
2113,2016-04,tuna_purse_seines,9202.151111,96,PNG,Papua New Guinea
2114,2016-05,drifting_longlines,3359.028611,10,PNG,Papua New Guinea
2115,2016-05,fishing,24.41138889,1,PNG,Papua New Guinea
2116,2016-05,pole_and_line,0.459166667,1,PNG,Papua New Guinea
2117,2016-05,tuna_purse_seines,3098.795,57,PNG,Papua New Guinea
2118,2016-06,drifting_longlines,7899.814167,17,PNG,Papua New Guinea
2119,2016-06,fishing,50.53472222,1,PNG,Papua New Guinea
2120,2016-06,tuna_purse_seines,5941.774167,84,PNG,Papua New Guinea
2121,2016-07,drifting_longlines,8836.307778,21,PNG,Papua New Guinea
2122,2016-07,tuna_purse_seines,2607.641389,54,PNG,Papua New Guinea
2123,2016-08,drifting_longlines,8441.617778,18,PNG,Papua New Guinea
2124,2016-08,fishing,25.33111111,1,PNG,Papua New Guinea
2125,2016-08,pole_and_line,5.405555556,1,PNG,Papua New Guinea
2126,2016-08,tuna_purse_seines,2973.548333,45,PNG,Papua New Guinea
2127,2016-09,drifting_longlines,5004.318056,16,PNG,Papua New Guinea
2128,2016-09,fishing,45.75388889,2,PNG,Papua New Guinea
2129,2016-09,fixed_gear,144.5038889,1,PNG,Papua New Guinea
2130,2016-09,set_longlines,15.56805556,1,PNG,Papua New Guinea
2131,2016-09,tuna_purse_seines,3217.030556,42,PNG,Papua New Guinea
2132,2016-10,drifting_longlines,7171.743056,20,PNG,Papua New Guinea
2133,2016-10,tuna_purse_seines,3998.901111,53,PNG,Papua New Guinea
2134,2016-11,drifting_longlines,9386.2025,20,PNG,Papua New Guinea
2135,2016-11,fixed_gear,0.964722222,1,PNG,Papua New Guinea
2136,2016-11,pole_and_line,0.491944444,1,PNG,Papua New Guinea
2137,2016-11,tuna_purse_seines,9312.189722,92,PNG,Papua New Guinea
2138,2016-12,drifting_longlines,8021.956111,21,PNG,Papua New Guinea
2139,2016-12,purse_seines,82.17583333,1,PNG,Papua New Guinea
2140,2016-12,tuna_purse_seines,9717.564167,98,PNG,Papua New Guinea
2141,2017-01,drifting_longlines,7.1975,6,PNG,Papua New Guinea
2142,2017-01,drifting_longlines,6129.587778,24,PNG,Papua New Guinea
2143,2017-01,fixed_gear,51.64611111,1,PNG,Papua New Guinea
2144,2017-01,tuna_purse_seines,4.330833333,4,PNG,Papua New Guinea
2145,2017-01,tuna_purse_seines,10387.23778,85,PNG,Papua New Guinea
2146,2017-02,drifting_longlines,7311.957778,18,PNG,Papua New Guinea
2147,2017-02,fixed_gear,519.8813889,1,PNG,Papua New Guinea
2148,2017-02,tuna_purse_seines,9729.6575,114,PNG,Papua New Guinea
2149,2017-03,drifting_longlines,5195.623056,14,PNG,Papua New Guinea
2150,2017-03,fixed_gear,530.9397222,1,PNG,Papua New Guinea
2151,2017-03,tuna_purse_seines,11956.92806,126,PNG,Papua New Guinea
2152,2017-04,drifting_longlines,3103.183611,8,PNG,Papua New Guinea
2153,2017-04,fishing,106.7213889,1,PNG,Papua New Guinea
2154,2017-04,fixed_gear,454.7016667,1,PNG,Papua New Guinea
2155,2017-04,tuna_purse_seines,7068.784722,100,PNG,Papua New Guinea
2156,2017-05,drifting_longlines,4146.223333,12,PNG,Papua New Guinea
2157,2017-05,fixed_gear,11.89722222,1,PNG,Papua New Guinea
2158,2017-05,tuna_purse_seines,6343.097222,87,PNG,Papua New Guinea
2159,2017-06,drifting_longlines,9050.061667,23,PNG,Papua New Guinea
2160,2017-06,fixed_gear,552.9808333,1,PNG,Papua New Guinea
2161,2017-06,tuna_purse_seines,6852.401944,86,PNG,Papua New Guinea
2162,2017-07,drifting_longlines,10066.61139,22,PNG,Papua New Guinea
2163,2017-07,fixed_gear,729.9619444,1,PNG,Papua New Guinea
2164,2017-07,tuna_purse_seines,3537.888611,47,PNG,Papua New Guinea
2165,2017-08,drifting_longlines,8396.711667,18,PNG,Papua New Guinea
2166,2017-08,fixed_gear,91.17611111,1,PNG,Papua New Guinea
2167,2017-08,tuna_purse_seines,2109.697222,29,PNG,Papua New Guinea
2168,2017-09,drifting_longlines,8058.835556,22,PNG,Papua New Guinea
2169,2017-09,fishing,4.143055556,1,PNG,Papua New Guinea
2170,2017-09,fixed_gear,470.1322222,1,PNG,Papua New Guinea
2171,2017-09,tuna_purse_seines,1437.181111,28,PNG,Papua New Guinea
2172,2017-10,drifting_longlines,8485.420833,21,PNG,Papua New Guinea
2173,2017-10,fishing,72.93,1,PNG,Papua New Guinea
2174,2017-10,fixed_gear,266.1852778,1,PNG,Papua New Guinea
2175,2017-10,set_longlines,3.28,1,PNG,Papua New Guinea
2176,2017-10,tuna_purse_seines,5074.374167,63,PNG,Papua New Guinea
2177,2017-11,drifting_longlines,6506.62,19,PNG,Papua New Guinea
2178,2017-11,fishing,381.22,2,PNG,Papua New Guinea
2179,2017-11,fixed_gear,0.290555556,1,PNG,Papua New Guinea
2180,2017-11,trawlers,22.14222222,1,PNG,Papua New Guinea
2181,2017-11,tuna_purse_seines,8192.679722,99,PNG,Papua New Guinea
2182,2017-12,drifting_longlines,5817.138889,19,PNG,Papua New Guinea
2183,2017-12,fishing,0.654722222,1,PNG,Papua New Guinea
2184,2017-12,fixed_gear,182.1561111,1,PNG,Papua New Guinea
2185,2017-12,tuna_purse_seines,6949.621111,102,PNG,Papua New Guinea
2186,2018-01,drifting_longlines,11.06305556,7,PNG,Papua New Guinea
2187,2018-01,drifting_longlines,4654.784167,12,PNG,Papua New Guinea
2188,2018-01,fishing,19.56583333,2,PNG,Papua New Guinea
2189,2018-01,fixed_gear,1.110833333,1,PNG,Papua New Guinea
2190,2018-01,fixed_gear,638.2352778,1,PNG,Papua New Guinea
2191,2018-01,pole_and_line,14.70111111,1,PNG,Papua New Guinea
2192,2018-01,tuna_purse_seines,0.578055556,1,PNG,Papua New Guinea
2193,2018-01,tuna_purse_seines,5530.654167,82,PNG,Papua New Guinea
2194,2018-02,drifting_longlines,5465.053333,17,PNG,Papua New Guinea
2195,2018-02,fixed_gear,133.0219444,1,PNG,Papua New Guinea
2196,2018-02,tuna_purse_seines,7514.523889,101,PNG,Papua New Guinea
2197,2018-03,drifting_longlines,4805.248056,17,PNG,Papua New Guinea
2198,2018-03,fishing,233.0247222,3,PNG,Papua New Guinea
2199,2018-03,fixed_gear,423.3016667,1,PNG,Papua New Guinea
2200,2018-03,pole_and_line,6.692222222,1,PNG,Papua New Guinea
2201,2018-03,tuna_purse_seines,6370.858056,78,PNG,Papua New Guinea
2202,2018-04,drifting_longlines,5503.652222,17,PNG,Papua New Guinea
2203,2018-04,fishing,666.5955556,4,PNG,Papua New Guinea
2204,2018-04,fixed_gear,51.7825,1,PNG,Papua New Guinea
2205,2018-04,tuna_purse_seines,4036.675,53,PNG,Papua New Guinea
2206,2018-05,drifting_longlines,9221.264722,24,PNG,Papua New Guinea
2207,2018-05,fishing,472.0177778,2,PNG,Papua New Guinea
2208,2018-05,fixed_gear,9.846944444,1,PNG,Papua New Guinea
2209,2018-05,set_longlines,309.1455556,1,PNG,Papua New Guinea
2210,2018-05,tuna_purse_seines,4793.433889,80,PNG,Papua New Guinea
2211,2018-06,drifting_longlines,11114.36833,29,PNG,Papua New Guinea
2212,2018-06,fishing,584.2752778,3,PNG,Papua New Guinea
2213,2018-06,fixed_gear,510.375,1,PNG,Papua New Guinea
2214,2018-06,tuna_purse_seines,3381.514444,67,PNG,Papua New Guinea
2215,2018-07,drifting_longlines,15357.83333,35,PNG,Papua New Guinea
2216,2018-07,fishing,25.43555556,1,PNG,Papua New Guinea
2217,2018-07,fixed_gear,652.9813889,1,PNG,Papua New Guinea
2218,2018-07,pole_and_line,1.150277778,1,PNG,Papua New Guinea
2219,2018-07,tuna_purse_seines,3181.178056,77,PNG,Papua New Guinea
2220,2018-08,drifting_longlines,16672.88,37,PNG,Papua New Guinea
2221,2018-08,fishing,0.058888889,1,PNG,Papua New Guinea
2222,2018-08,fixed_gear,420.7675,1,PNG,Papua New Guinea
2223,2018-08,pole_and_line,2.490277778,1,PNG,Papua New Guinea
2224,2018-08,tuna_purse_seines,3144.084167,56,PNG,Papua New Guinea
2225,2018-09,drifting_longlines,13093.48917,30,PNG,Papua New Guinea
2226,2018-09,fishing,42.94888889,2,PNG,Papua New Guinea
2227,2018-09,fixed_gear,1.8875,1,PNG,Papua New Guinea
2228,2018-09,pole_and_line,1.273888889,1,PNG,Papua New Guinea
2229,2018-09,trawlers,9.287777778,2,PNG,Papua New Guinea
2230,2018-09,tuna_purse_seines,1626.206389,35,PNG,Papua New Guinea
2231,2018-10,drifting_longlines,9635.82,26,PNG,Papua New Guinea
2232,2018-10,fishing,275.2441667,2,PNG,Papua New Guinea
2233,2018-10,fixed_gear,0.987777778,1,PNG,Papua New Guinea
2234,2018-10,tuna_purse_seines,6230.640278,75,PNG,Papua New Guinea
2235,2018-11,drifting_longlines,9441.185278,25,PNG,Papua New Guinea
2236,2018-11,fishing,72.32444444,2,PNG,Papua New Guinea
2237,2018-11,pole_and_line,30.83027778,1,PNG,Papua New Guinea
2238,2018-11,trawlers,4.358611111,1,PNG,Papua New Guinea
2239,2018-11,tuna_purse_seines,6911.391667,81,PNG,Papua New Guinea
2240,2018-12,drifting_longlines,9479.836667,33,PNG,Papua New Guinea
2241,2018-12,fishing,2.971666667,1,PNG,Papua New Guinea
2242,2018-12,pole_and_line,32.71583333,1,PNG,Papua New Guinea
2243,2018-12,tuna_purse_seines,8825.843056,91,PNG,Papua New Guinea
2244,2019-01,drifting_longlines,13.51361111,14,PNG,Papua New Guinea
2245,2019-01,drifting_longlines,8409.127222,30,PNG,Papua New Guinea
2246,2019-01,fishing,123.1772222,3,PNG,Papua New Guinea
2247,2019-01,pole_and_line,1.429722222,1,PNG,Papua New Guinea
2248,2019-01,pole_and_line,5.879166667,1,PNG,Papua New Guinea
2249,2019-01,tuna_purse_seines,3.208611111,5,PNG,Papua New Guinea
2250,2019-01,tuna_purse_seines,9291.681667,89,PNG,Papua New Guinea
2251,2019-02,drifting_longlines,12452.17611,32,PNG,Papua New Guinea
2252,2019-02,fishing,173.1988889,2,PNG,Papua New Guinea
2253,2019-02,fixed_gear,203.7363889,1,PNG,Papua New Guinea
2254,2019-02,pole_and_line,4.978888889,1,PNG,Papua New Guinea
2255,2019-02,tuna_purse_seines,8706.973611,91,PNG,Papua New Guinea
2256,2019-03,drifting_longlines,12551.97861,37,PNG,Papua New Guinea
2257,2019-03,fishing,128.3844444,2,PNG,Papua New Guinea
2258,2019-03,fixed_gear,127.8477778,1,PNG,Papua New Guinea
2259,2019-03,pole_and_line,2.413333333,1,PNG,Papua New Guinea
2260,2019-03,tuna_purse_seines,8535.931944,98,PNG,Papua New Guinea
2261,2019-04,drifting_longlines,12584.10917,40,PNG,Papua New Guinea
2262,2019-04,fishing,130.8227778,2,PNG,Papua New Guinea
2263,2019-04,fixed_gear,350.7783333,1,PNG,Papua New Guinea
2264,2019-04,pole_and_line,5.060555556,1,PNG,Papua New Guinea
2265,2019-04,tuna_purse_seines,7238.977222,71,PNG,Papua New Guinea
2266,2019-05,drifting_longlines,16495.79139,51,PNG,Papua New Guinea
2267,2019-05,fishing,18.31166667,2,PNG,Papua New Guinea
2268,2019-05,fixed_gear,355.1833333,1,PNG,Papua New Guinea
2269,2019-05,pole_and_line,1.806944444,1,PNG,Papua New Guinea
2270,2019-05,tuna_purse_seines,1593.286389,44,PNG,Papua New Guinea
2271,2019-06,drifting_longlines,24153.58833,64,PNG,Papua New Guinea
2272,2019-06,fishing,324.2291667,2,PNG,Papua New Guinea
2273,2019-06,fixed_gear,143.45,1,PNG,Papua New Guinea
2274,2019-06,pole_and_line,0.299166667,1,PNG,Papua New Guinea
2275,2019-06,tuna_purse_seines,3791.235833,59,PNG,Papua New Guinea
2276,2019-07,drifting_longlines,26826.32361,58,PNG,Papua New Guinea
2277,2019-07,fishing,60.66527778,2,PNG,Papua New Guinea
2278,2019-07,fixed_gear,620.7361111,1,PNG,Papua New Guinea
2279,2019-07,set_longlines,7.866111111,1,PNG,Papua New Guinea
2280,2019-07,tuna_purse_seines,5679.005278,73,PNG,Papua New Guinea
2281,2019-08,drifting_longlines,17624.99806,51,PNG,Papua New Guinea
2282,2019-08,fishing,18.41305556,1,PNG,Papua New Guinea
2283,2019-08,fixed_gear,570.7202778,1,PNG,Papua New Guinea
2284,2019-08,other_purse_seines,6.988611111,1,PNG,Papua New Guinea
2285,2019-08,set_longlines,17.95166667,1,PNG,Papua New Guinea
2286,2019-08,tuna_purse_seines,2999.449167,58,PNG,Papua New Guinea
2287,2019-09,drifting_longlines,14714.10694,45,PNG,Papua New Guinea
2288,2019-09,fishing,386.7444444,2,PNG,Papua New Guinea
2289,2019-09,fixed_gear,379.0738889,1,PNG,Papua New Guinea
2290,2019-09,pole_and_line,3.428333333,1,PNG,Papua New Guinea
2291,2019-09,tuna_purse_seines,5806.563333,70,PNG,Papua New Guinea
2292,2019-10,drifting_longlines,10319.57361,29,PNG,Papua New Guinea
2293,2019-10,fishing,340.1122222,2,PNG,Papua New Guinea
2294,2019-10,fixed_gear,650.3636111,1,PNG,Papua New Guinea
2295,2019-10,pole_and_line,69.41972222,2,PNG,Papua New Guinea
2296,2019-10,set_longlines,259.3613889,2,PNG,Papua New Guinea
2297,2019-10,tuna_purse_seines,1824.075556,46,PNG,Papua New Guinea
2298,2019-11,drifting_longlines,8112.547778,23,PNG,Papua New Guinea
2299,2019-11,fishing,270.5308333,5,PNG,Papua New Guinea
2300,2019-11,fixed_gear,338.5394444,1,PNG,Papua New Guinea
2301,2019-11,other_purse_seines,92.38722222,1,PNG,Papua New Guinea
